Cam,Till There's Nothing Left,country,"9 ContributorsTill There’s Nothing Left Lyrics[Verse 1] I wanna steal every breath of fire From every star in the Southern sky I wanna lay down in the dark And take a match right to your heart I wanna hide with you in the rain In the eye of a hurricane  [Pre-Chorus] I wanna call it for what it is And give you everything I've got to give  [Chorus] Till there's nothing left Till there's nothing left Me and you in the backseat Drivin' me crazy Killin' me baby Till there's nothing left Till there's nothing left With the windows up Spendin' all my love Prayin' God don't save me Till there's nothing left  [Verse 2] Keep me locked up in your eyes Before the sun pushes out the night Before we're whispers in the air Come on and take me without a care I wanna know what it feels like To disappear into you and Never have to say goodbye You might also like[Pre-Chorus] I wanna call love what it is And give you everything I've got to give  [Chorus] Till there's nothing left Till there's nothing left Me and you in the backseat Drivin' me crazy Killin' me baby Till there's nothing left Till there's nothing left With the windows up Spendin' all my love Prayin' God don't save me  [Bridge] Don't wanna go yet, Romeo + Juliet Sunrise feelin' like a final sunset Ooh baby, drivin' me crazy Windows up, prayin' God don't save me Don't wanna go yet, Romeo + Juliet Sunrise feelin' like a final sunset Ooh baby drivin' me crazy Windows up, prayin' God don't save me [Chorus] Till there's nothing left Till there's nothing left Me and you in the backseat Drivin' me crazy Killin' me baby Till there's nothing left Till there's nothing left With the windows up Spendin' all my love Prayin' God don't save me Till there's nothing left1Embed"
Callista Clark,It’s ‘Cause I Am,country,"9 ContributorsIt’s ’Cause I Am Lyrics[Verse 1] You wish I was simple But I'll never be that Thinkin’ that I think too much And I talk too fast Might be born in the same year But, boy, we ain't the same age I be readin' the same book But we ain’t on the same page, nah  [Pre-Chorus] It ain't your fault, boy Not even gonna make you say it I'll make the call, boy  [Chorus] I can't help that I'm one of a kind I'm more than meets the eye If I ain't what you like Well, that's alright You want a one-dimensional women It’s okay, I understand If I seem too complicated for ya Mm, it’s 'cause I am It’s 'cause I am You might also like[Verse 2] If I'm a little too salty It's ’cause you'r? too sweet And if you can't find the rhythm It's 'cause I make my own b?at If you're callin' it stubborn I'm callin' it sure I'm an MVP, you're Little League You can't keep up and I'm gonna get bored  [Chorus] I can't help that I'm one of a kind I'm more than meets the eye If I ain't what you like Well, that's alright You want a one-dimensional women It's okay, I understand If I seem too complicated for ya Mm, it's 'cause I am  [Post-Chorus] Don't beat yourself up about it, baby It's 'cause I am Don't beat yourself up about it, baby  [Pre-Chorus] It ain't your fault, boy Not even gonna make you say it I'll make the call, boy [Chorus] Yeah, I can't help that I'm one of a kind I'm more than meets the eye If I ain't what you like Well, that's alright You want a one-dimensional women (You want a one-dimensional woman) It's okay, I understand If I seem too complicated for ya (I seem too complicated for you) It's 'cause I am  [Post-Chorus] Don't beat yourself up about it, baby (Oh) It's 'cause I am Don't beat yourself up about it, baby Oh, it's 'cause I am It's 'cause I am, yeah, yeah, yeah It's 'cause I amEmbed"
Brothers Osborne,I'm Not For Everyone,country,"7 ContributorsI’m Not For Everyone Lyrics[Verse 1] Some people clap on the one and three Some people clap on the two and four Some people don't join at all 'cause they got no rhythm And that's alright Some people, they drink too much Some people don't drink enough Some people are just like me I hope y'all forgive 'em  [Chorus] I'm like scotch and zydeco bands I'm like B-side Townes Van Zandt I'm always speaking my mind When I'm better off biting my tongue I'm a bad joke at the wrong time Hell, I'm a legend in my own mind I'm good for some but I'm not for everyone  [Verse 2] If I was sweet tea, it'd be a bit bitter If you took a drink, you might reconsider If I was a church, I'd be hanging with the sinners Talking 'bout Hendrix and Heaven If I was a bar, I'd be a dive A free jukebox in a double-wide Neon lights saying ""Come inside"" And I'd be ""Open 24/7"" See Brothers Osborne LiveGet tickets as low as $70You might also like[Chorus] I'm like scotch and zydeco bands I'm like B-side Townes Van Zandt I'm always speaking my mind When I'm better off biting my tongue I'm a bad joke at the wrong time Hell, I'm a legend in my own mind I'm good for some but I'm not for everyone  [Bridge] Yeah, I'm hard to love, it's true I'm a little more rough than smooth It's a wonder I found somebody like me, like you  [Chorus] I'm like scotch and zydeco bands I'm like B-side Townes Van Zandt I'm always speaking my mind When I'm better off biting my tongue I'm a bad joke at the wrong time Hell, I'm a legend in my own mind I'm good for some but I'm not for everyone Yeah, I'm good for some but I'm not for everyone2Embed"
Lauren Alaina,Getting Over Him,country,"6 ContributorsGetting Over Him Lyrics[Verse 1: Lauren Alaina] Heard from a friend of a friend that you had a reputation And it sounded like my kind of lonely medication I was the girl he'd cheat on Lookin' for a little bit of neon So I got drunk, hit you up and you took the invitation  [Chorus: Lauren Alaina & Jon Pardi, Lauren Alaina] We were dive bar kissin', heartbreak fixin' No strings, Saturday night Hot like a match that burned out fast Forever wasn't in our eyes You knew it, and I knew it And it was a damn good time My last call, first call, no fallin' Just my gettin' over him guy  [Post-Chorus: Lauren Alaina] I was gettin' over him  [Verse 2: Jon Pardi, with Lauren Alaina] Heard from a friend of a friend that you had a bad month, girl You said that you needed someone who liked to have a little fun, girl Turns out that's my specialty Cooked you up a good recipe Denim on denim, forget him, yeah, we lit it up, girl You might also like[Chorus: Jon Pardi & Lauren Alaina, Lauren Alaina] We were dive bar kissin', heartbreak fixin' No strings, Saturday night Hot like a match that burned out fast Forever wasn't in our eyes You knew it, and I knew it And it was a damn good time My last call, first call, no fallin' Just your gettin' over him guy, yeah  [Post-Chorus: Jon Pardi & Lauren Alaina] Yeah, you were gettin' over him I was gettin' over him  [Bridge: Jon Pardi & Lauren Alaina] Girl, I can be your go to Hold you, savior Let me know if I can ever Return the favor  [Chorus: Lauren Alaina & Jon Pardi, Jon Pardi] We were dive bar kissin', heartbreak fixin' No strings, Saturday night (Oh yeah) Hot like a match that burned out fast Forever wasn't in our eyes You knew it, and I knew it And it was a damn good time My last call, first call, no fallin' Just my gettin' over him guy1Embed"
BRELAND,Throw It Back (feat. Keith Urban),country,"1 ContributorThrow It Back LyricsIf she get a shot of whiskey, she know how to throw it back She turn up for Elvis Presley, told the DJ, ""Throw it back"" She look better every Thursday, she don't?have?to?throw it back Shawty?got me catching?feelings, I just hope she throw it back Throw it, throw it back Drop it low, you can blame it on the Jack, ayy Slow it down, girl, I'm tryna make it last, ayy If you sexy and you know it, make it clap Throw it, throw it, throw it back I threw it on back Nothing says summer like the way she make me feel (feel) A tall glass of natural woman I can tell that she keep it real (she keep it real, yeah) A green light She'll give it to you, gotta get it 'fore it turn red (ooh-hoo) Hotter than a flam? I barely know her name, but I'm damn sur? willing to bet (yeah) If she get a shot of whiskey, she know how to throw it back She turn up for Elvis Presley, told the DJ, ""Throw it back"" She look better every Thursday, she don't have to throw it back Shawty got me catching feelings, I just hope she throw it back Throw it, throw it back Drop it low, you can blame it on the Jack, ayy Slow it down, girl, I'm tryna make it last, ayy If you sexy and you know it, make it clap Throw it, throw it Better thank Jesus, making them peaches Georgia Bulldog got me SEC-sick She on that wave and I'm deep in Tryna buy another round (throw it back) Let me see the levee-breakin' Chevy, super heavy-duty Toot-toot for the dude-dude, babe Bubble-bubble, you been eating your McDoubles And it's trouble for me If she get a shot of whiskey, she know how to throw it back She turn up for Elvis Presley, told the DJ, ""Throw it back"" She look better every Thursday, she don't have to throw it back Shawty got me catching feelings, I just hope she throw it back Throw it, throw it back Drop it low, you can blame it on the Jack, ayy Slow it down, girl, I'm tryna make it last, ayy If you sexy and you know it, make it clap Throw it, throw it, throw it back (do it to 'em, Keith) If she get a shot of whiskey, she know how to throw it back She turn up for Elvis Presley, told the DJ, ""Throw it back"" (throw it back) She look better every Thursday, she don't have to throw it back Shawty got me catching feelings, I just hope she throw it back (hmm, won't you) Throw it, throw it back Drop it low, you can blame it on the Jack, ayy Slow it down, girl, I'm tryna make it last, ayy If you sexy and you know it, make it clap Throw it, throw it Throw it back Drop it low, you can blame it on the Jack (on the Jack) Slow it down, girl, I'm tryna make it last, ayy If you sexy and you know it, make it clap Throw it, throw it, throw it backYou might also likeEmbed"
Dan + Shay,Steal My Love,country,"7 ContributorsSteal My Love Lyrics[Intro] Ain't no way nobody gonna steal my love, my love  [Verse 1] Can't take my eyes off you Even if I wanted to I swear I'm staring at heaven Holding you here tonight Watching all the stars align I wanna stay for forever  [Pre-Chorus] Yeah, the sky could be falling The world could unravel But you'll still be safe in my arms, oohh  [Chorus] Ain't no way nobody gonna steal my love, my love No way, no how, no never My heart is yours forever If I couldn't call you mine Then baby you know I don't want, no one My car, my clothes, my money Take it all but there ain't nobody gonna steal my love, my love, my love, my love, my love Ain't nobody gonna steal my love You might also like[Verse 2] Tattoo your name on me So I can wear it on my sleeve Make sure that everyone knows it 'Cause baby you're the one thing that I can't live without You kiss me and there ain't a doubt No changing my mind, I'm in it for life  [Chorus] Ain't no way nobody gonna steal my love, my love No way, no how, no never My heart is yours forever If I couldn't call you mine Then baby you know I don't want no one My car, my clothes, my money Take it all but there ain't nobody gonna steal my love, my love, my love, my love, my love Ain't nobody gonna steal my love, my love, my love, my love, my love  [Bridge] As long as stars are dancing 'round the moon There'll never be a me without you  [Chorus] Ain't no way nobody gonna steal my love, my love No way, no how, no never My heart is yours forever If I couldn't call you mine Then baby you know I don't want no one My car, my clothes, my money Take it all but there ain't nobody gonna steal my love, my love, my love, my love, my love Ain't nobody gonna steal my love, my love, my love, my love, my love Ain't nobody gonna steal my love1Embed"
Maddie & Tae,Woman You Got,country,"14 ContributorsWoman You Got Lyrics[Verse 1] Baby, you put a ring on a wild thing A whole lotta people watched it all go down There's some things I gotta put out on the table 'Cause time won't take its time to rat me out  [Pre-Chorus] I talk smack, I make messes I win bread, I'm kinda selfish Don't trust me in the kitchen Don't dare me, I ain't chicken  [Chorus] You say you love me, I know you love me Love that you love me, baby I know you know me, but if I know me I'm gonna drive you crazy The thing about me is I'm always gettin' better The truth is, boy, it might take forever, but When it comes to lovin' you, I'm never gonna stop And that's the kind of woman you got  [Verse 2] Mmm yeah I'm a constant roller coaster of emotions And by the time you think you've got 'em figured out Mmm, there's a layer underneath another layer Will they ever end? I even have my doubts You might also like[Pre-Chorus] I lose my phone, can't hold my liquor To a fault, I ain't a quitter I like dogs, I'm a collector I ain't perfect, I'm a perfector  [Chorus] You say you love me, I know you love me Love that you love me, baby I know you know me, but if I know me I'm gonna drive you crazy The thing about me is I'm always gettin' better The truth is, boy, it might take forever, but When it comes to lovin' you, I'm never gonna stop And that's the kind of woman you got That's the kind of woman you got, babe  [Bridge] Baby, you put a ring on a wild thing  [Chorus] You say you love me, I know you love me Love that you love me, baby I know you know me, but if I know me I'm gonna drive you crazy The thing about me is I'm always gettin' better The truth is, boy, it might take forever, but When it comes to lovin' you, I'm never gonna stop And that's the kind of woman you got That's the kind of woman you got, babe1Embed"
Old Dominion,I Was On a Boat That Day,country,"8 ContributorsI Was On a Boat That Day Lyrics[Intro] A one, two A one, two, three, four  [Verse 1] I remember it like it was yesterday 'Cause it was I was letting this sun and the rum just do what it does I threw my phone in the water Little push off the dock She was packing her bags I was poppin' a top  [Chorus] Is she gone for the summer? Gone for the night? Gone for the weekend or the rest of my life? Was she laughing? Was she crying as she walked away? I can't say I was on a boat that day The river was rolling I was getting my float on She was telling me so long I was already so long gone Yeah See Old Dominion LiveGet tickets as low as $76You might also like[Verse 2] She could have been halfway to Houston but I didn't care I was drunk as a skunk eating lunch with a cross eyed bear You've been there She was looking for something, better than me I was looking for nothing, just riding the breeze  [Chorus] Is she gone for the summer? Gone for the night? Gone for the weekend or the rest of my life? Was she laughing? Was she crying as she walked away? I can't say I was on a boat that day The river was rolling I was getting my float on She was telling me so long I was already so long gone Yeah Hey hey  [Bridge] I remember it like it was yesterday 'Cause it was And I still got a buzz [Chorus] Is she gone for the summer? Gone for the night? Gone for the weekend or the rest of my life? Was she laughing? Was she crying as she walked away? I can't say I was on a boat that day The river was rolling I was getting my float on She was telling me so long I was on a boat that day The river was rolling I was getting my float on She was telling me so long I was on a boat that day  Hey hey hey (Hey hey hey) I was on a boat that day Hey hey heyEmbed"
Niko Moon,NO SAD SONGS,country,"5 ContributorsNO SAD SONGS Lyrics[Intro] I don't wanna hear no sad songs Alright, yeah  [Verse 1] I'm out here cuttin' it loose You'd think its huntin' season by the way I'm killin' the Goose Yeah, it's got me feelin' the groove Two-steppin' with my baby, breakin' in these Lucchese boots, so  [Pre-Chorus] Play somethin' we can sing to Play somethin' we can raise hell and a drink to Don't get me goin' just to go and slow it down Pour up another round  [Chorus] I don't wanna hear no sad songs I just wanna have some fun tonight Dancin' all the way 'til last call Drink in my hand got me feelin' right It's been a long week, a gone-wrong week So keep that ""GOOD TIME"" spinnin' on repeat, yeah I don't wanna hear no sad songs I don't wanna hear no sad songs See Niko Moon LiveGet tickets as low as $26You might also like[Verse 2] Come on, play that ""Wagon Wheel"" Turn up that ""Sweet Home Alabama,"" give me all of the feels Yeah, don't forget the ""Chicken Fried"" I want it served up with a little ""Sweet Caroline,"" so  [Pre-Chorus] Play somethin' we can sing to Play somethin' we can raise hell and a drink to Don't get me goin' just to go and slow it down Pour up another round, hey  [Chorus] I don't wanna hear no sad songs I just wanna have some fun tonight Dancin' all the way 'til last call Drink in my hand got me feelin' right It's been a long week (Woo), a gone-wrong week So keep that ""GOOD TIME"" spinnin' on repeat, yeah I don't wanna hear no sad songs I don't wanna hear no sad songs  [Bridge] Woo Hey, hey, hey, hey [Chorus] I don't wanna hear no sad songs I just wanna have some fun tonight (That's right) Dancin' all the way 'til last call Drink in my hand got me feelin' right It's been a long week (Woo), a gone-wrong week So keep that ""GOOD TIME"" spinnin' on repeat, yeah I don't wanna hear no sad songs (Hey) I don't wanna hear no sad songs (No sad songs)  [Outro] (I don't wanna hear no sad songs) Uh, oh no, no, no, no sad songs (I don't wanna hear no sad songs) I don't wanna hear no sad songsEmbed"
Lady A,Like A Lady,country,"9 ContributorsLike A Lady Lyrics[Intro] Lady Lady  [Verse 1] Boy, I'm not the kinda girl to go and fight for all your attention Mm-mm I'm not too afraid to call this off and go see what I've been missing Mm-mm Leave the dress at home 'cause it makes me too polite No more waiting by the phone I'm stepping out tonight  [Chorus] 'Cause I feel like a lady Sippin' on tequila with my Levi's on A lady Singin' to the music playin' all night long Yeah, I'm feeling right, I'm living my life, I do what I like 'Cause I feel like a lady, a lady  [Verse 2] Treat myself to what's up on the highest shelf I want it, I get it, mm-mm I might look like I'm lonely, but I'm only loving every minute Ooh, baby See Lady A LiveGet tickets as low as $137You might also like[Pre-Chorus] Leave the heels at home 'cause they never do me right Going dancing on my own Man, these hips don't lie  [Chorus] 'Cause I feel like a lady Sippin' on tequila with my Levi's on A lady Singin' to the music playin' all night long Yeah, I'm feeling right, I'm living my life, I do what I like 'Cause I feel like a lady, a lady Feel like a lady, a lady, yeah  [Bridge] Might change my hair and change my mind Might change your whole damn life I might break your heart and not think twice That's right  [Chorus] I'm a lady Sippin' on tequila with my Levi's on A lady Singin' to the music playin' all night long I'm feeling right, I'm living my life, I do what I like 'Cause I feel like a lady, a lady, yeah [Outro] (I feel like, I feel like a lady) Woo (I feel like, I feel like a lady) I feel like, feel like a lady (I feel like, I feel like a lady) Like a lady (I feel like) LadyEmbed"
Kenny Chesney,Knowing You,country,"7 ContributorsKnowing You Lyrics[Verse 1] Knowing you, you probably got your toes in the sand At a bar on a beach in the sun somewhere Knowing you, you got something cold in your hand Chatting up a stranger without a care Knowing you, you're?still?wild?and free And knowing?you, you're probably?way over me  [Chorus] But God, we were so alive I was a kid on a carnival ride Holdin' my breath 'til the moment When you were gonna leave me too soon But I'd do it all over 'Cause, damn, it was good knowing you  [Verse 2] Knowing you was a free-fall from a hundred thousand feet When you don't even care where you land And knowing you was the kind of rush that you feel When you finally get to sit in with the band And knowing you, you're still a tumbleweed I only wish that you would tumble back to me  [Chorus] But God, we were so alive I was a kid on a carnival ride Holdin' my breath 'til the moment When you were gonna leave me too soon But I'd do it all over 'Cause, damn, it was good knowing you You might also like[Bridge] Knowing you, you're still a tumbleweed I only wish that you would tumble back to me  [Chorus] 'Cause God, we were so alive I was a kid on a carnival ride Holdin' my breath 'til the moment When you were gonna leave me too soon I'd do it all over 'Cause, damn, it was good I'd do it all over 'Cause, damn, it was good knowing youEmbed"
